,title,value
1115,the army field manual prof that trump is too mentally unstable to be president detail,0.0
2034,trump supporter full of regret because her undocumented immigrant husband is about to be deported,0.0
2862,factbox trump on twitter dec 4 roy moore stock market,1.0
2000,sean spicer s twitter history come back to bite him in the as trump pissed tweet,0.0
698,detail are emerging about the mooch firing and it wa brutal,0.0
3869,u s treasury outline sweeping reform of capital market,1.0
110,alabama republican just defended pedophilia using the bible,0.0
429,ag session persuaded trump to end daca then race baited his way through the speech that killed it,0.0
2368,trump s epa admin guilty of lying to congress during his confirmation republican silent,0.0
2742,congressman frank say resigning immediately,1.0
1236,trump stop infrastructure speech to go off the rail about democrat video,0.0
4229,trump say violence by anti fascist prof him right on charlottesville,1.0
568,even foreign leader are responding to charlottesville better than trump did,0.0
2803,trump ally bannon campaign for moore in alabama,1.0
4442,trump s tougher immigration policy extends to worker post harvey,1.0
3962,rich would benefit most from trump tax cut plan policy group,1.0
3237,top rank of career u s diplomat thin under tillerson union,1.0
2155,texas goper angrily demand voter shut up when he complains about violence against woman video,0.0
198,nra release fascist ad calling all trump critic saboteur whose future is failure video,0.0
1568,watch kellyanne conway bash american who oppose trumpcare they are jeering from the cheap seat,0.0
4033,u s commerce secretary say market access protectionism top china issue,1.0
3452,allegation of russian meddling in u s europe election fantasy ifax cite foreign minister,1.0
2296,lunatic huge backlash from lawmaker after trump s wiretap accusation,0.0
236,trump explodes in twitter tantrum that prof he s mentally unfit to be president,0.0
1086,newt gingrich revealed the incredibly entitled reason trump ran for president you ll be furious,0.0
1251,trump willing to discus solar powered border wall if everyone agrees it wa his idea,0.0
129,university of texas police kick humiliated nazi off campus before they could start trouble,0.0
4042,trump ally stone denies collusion with russia,1.0
4516,new sanction aim to restrict venezuela access to u s debt market,1.0
3634,trump leaning toward powell for fed chair politico,1.0
3912,white house say trump ha confidence in secretary of state tillerson,1.0
125,multiple witness confirm the pee pee tape are real,0.0
3979,trump play left and right in drive to protect dreamer,1.0
1329,trump ha finally commented on portland train attack sort of tweet,0.0
281,rep joe kennedy torch gop congress for screwing over low income kid,0.0
911,desperate staff sent melania to stop 2 hour trump putin meeting she failed,0.0
4079,blackrock fee in limbo over donation to u s presidential candidate,1.0
1563,twitter mock trump s face off after poorly spelled insane rant about sally yates tweet,0.0
1041,watch spicer attack obama on fox news then give off camera press briefing,0.0
657,kellyanne conway on trump administration s lie but what about benghazi video,0.0
4411,immigrant dreamer and their boss wait anxiously for trump decision,1.0
4868,not in a hallway not in a text committee warns u s house on campaigning,1.0
2038,white supremacist kill black man planned on murdering more video,0.0
3019,allegation against sen franken should go through normal process white house,1.0
1317,comey plan to tell the world about trump s illegal request in bombshell testimony,0.0
2620,congressman will not seek relection amid misconduct probe,1.0
4618,factbox step for removing a u s president from office,1.0
976,melania pause anti bullying initiative to say her husband is allowed to mock woman s iq and look,0.0
4858,kremlin say white house line on sanction is contradictory,1.0
3247,maine governor say he will not expand medicaid despite vote,1.0
1046,watch justin trudeau ha the perfect response to trump s idiotic tweet,0.0
3131,senate republican tie tax plan to repeal of key obamacare mandate,1.0
2336,breaking republican house intel chair threatens the press after asking about russia video,0.0
2967,house bill aim to identify lawmaker in sex harassment case,1.0
4264,trump administration sued over phone search at u s border,1.0
1714,karma wikileaks turn on donald trump after administration threatens to arrest julian assange,0.0
4078,u s senate conservative propose tough restriction on dreamer,1.0
573,tortured snowflake ivanka trump just blocked a congressman on twitter,0.0
160,legal community school trump s lawyer for claiming collusion is not a crime,0.0
1742,sarah palin get annihilated on twitter for whining about elizabeth warren using fight like a girl line,0.0
2585,instant view house approves biggest tax overhaul in 30 year senate next,1.0
1513,trump incriminates himself i decided to fire comey demanded he give me detail on my investigation,0.0
1930,elijah cummings just asked 5 question the white house is scared to death of answering,0.0
2248,prominent attorney and law professor point out that trump can be impeached for false accusation against obama,0.0
392,watch russian politician gloat on live tv that putin stole our election,0.0
669,emboldened nra threatens new york time we re coming for you video,0.0
1474,half the world s salmon supply threatened a trump s epa withdraws alaskan mining restriction,0.0
2535,exclusive state department tell refugee agency to downsize u s operation,1.0
3277,chinese medium upbeat on u s tie ahead of trump visit,1.0
4581,democratic senator press on whether white house aide under probe,1.0
1585,dumbass alaska lawmaker claim woman have abortion for a free trip to the city video,0.0
1849,paul ryan make perfect argument for medicare for all dumbass didn t even realize tweet,0.0
2236,trump sickeningly dare to claim he respect woman on twitter and get shredded for it,0.0
4192,u s to send over 3 000 troop to afghanistan mattis,1.0
2889,ex u s nsa employee pleads guilty to taking classified document,1.0
3437,u s senate republican want to speed trump nominee approval,1.0
4589,prominent u s religious conservative defend trump after charlottesville,1.0
1324,republican congressman is currently standing on his office roof to avoid his voter below,0.0
2949,arctic drilling hit speed bump in u s tax bill,1.0
1825,eric trump accidentally expose who wa behind syria strike and the whole trump family s in trouble,0.0
439,despicable trump announces an end to daca will kick 800 000 kid out,0.0
468,trump just threw a colossal hissy fit on twitter now he look more incompetent than ever tweet,0.0
2753,congress averts government shutdown for now,1.0
2129,rand paul s solution for healthcare is only half horrible video,0.0
4102,mediation to end minnesota budget dispute fizzle,1.0
1414,trump cancel trip to israeli historic site after authority say he can t land his helicopter on it,0.0
2675,after alabama upset democrat see new prospect in u s south,1.0
1110,trump s personal lawyer just made a major legal move preparing for russia investigation,0.0
3108,u s house democrat join growing congressional concern about state dept,1.0
3165,house democrat seek probe of fcc chairman s treatment of sinclair,1.0
317,people upset by nfl player disrespecting the flag do it constantly according to the flag code,0.0
2930,mattis on tillerson departure there s nothing to it,1.0
1613,dan rather break the internet with searing rebuke of trump s andrew jackson comment,0.0
949,trump erupts during speech to honor veteran what he did is beyond disrespectful video,0.0
1610,watch colbert humiliates trump with scathing takedown to avenge attack on john dickerson,0.0
