,title,value
3068,coretta scott king wrote a letter opposing jeff session and republican have been hiding it since 1986,0.0
9680,angry over u s healthcare fail trump voter spare him blame,1.0
3230,watch racist trump supporter who called michelle obama a gorilla get booted off school board,0.0
9529,top democrat on house panel say he ha seen controversial intel report,1.0
8536,former u s national security adviser brzezinski dy at 89,1.0
9683,obamacare exploding maybe just a slow burn,1.0
507,want to ride on air force one a a senator then be prepared to vote for trump s health care bill,0.0
8490,kathy griffin loses cnn deal after photo with fake severed trump head,1.0
3057,trump staff clapped laughed while he called a reporter fake news at presser video,0.0
4576,watch trump campaign manager refuse to answer this simple birther question,0.0
7329,factbox highlight of trump s call with leader of mexico australia,1.0
2716,trump s gonna hate this new poll more american want obama back than want him now detail,0.0
1726,stephen colbert scorch jeff session racism in one brilliant tweet,0.0
8579,leak of manchester bomb probe reprehensible will stop u s envoy,1.0
4538,trump campaign give pathetic reason why george h w bush is voting for hillary video,0.0
8185,what we know about u s probe of russian meddling in 2016 election,1.0
9545,trump official defend immigration arrest at california courthouse,1.0
7309,bill to cut off aid to palestinian passed by u s committee,1.0
2700,kellyanne conway say trump should be treated with the respect he deserves audio,0.0
1479,desperate trump considers dumping spicer for fox news host,0.0
2023,adam schiff savage republican for canceling hearing on russia collusion to please trump,0.0
9155,germany s schaeuble press ecb to unwind loose monetary policy,1.0
1004,republican just added what they hated the most about obamacare to their bill,0.0
6724,pastor stand firm a trump s u s evangelical base weakens,1.0
2541,protester beautifully troll jason chaffetz after he accuses them of being paid,0.0
8907,trump order free tax exempt church to be more politically active,1.0
3940,the hilariously amazing video we ve been waiting for all election holy sh t you ve got to vote,0.0
2097,a trump take 6th golf trip a president the vow he made to never take a vacation go viral video,0.0
6677,venture capitalist sue trump admin over foreign entrepreneur rule delay,1.0
6595,trump take center stage in fractious senate race in alabama,1.0
3814,donald trump s racist plan is about to start immediately,0.0
4506,trump supporting gop rep call veteran moocher during town hall event in ohio,0.0
7928,white house say fully committed to draft senate healthcare bill,1.0
9418,trump adviser from wall street back u s bank breakup law,1.0
5962,defense rest in democratic senator menendez s bribery trial,1.0
693,the most hated man in corporate america want scaramucci s job because why not,0.0
9567,republican disarray deepens a trump attack rebel conservative,1.0
5543,trump to discus tax plan with senate republican next week senator,1.0
416,vega cop take cheap shot at michael bennett say hiding during shooting is probable cause,0.0
6138,mattis say doe not have complete accurate information on niger ambush,1.0
8716,ryan special counsel will not interfere with congress russia probe,1.0
2301,obama just crushed trump s delusional claim that he ordered trump tower s wire tapped,0.0
6284,white house chief of staff not quitting say job is not to control trump,1.0
8669,trump s fbi comment to russian were aimed at cooperation aide,1.0
3662,ted cruz awkwardly try to say trump s not a liar but fails miserably video,0.0
9606,u s to review energy royalty rate on federal land,1.0
4775,longtime gop consultant throw his party under the bus by explaining voter id law,0.0
8286,pelosi say trump abused power in interaction with ex fbi chief,1.0
1762,melania ha to remind trump how to do national anthem in most pathetic moment of wh easter video,0.0
944,obama take a trip to indonesia and masterfully troll trump and birthers,0.0
1389,trump refuse to say radical islamic terrorism in speech and get gutted for being a hypocrite,0.0
5224,powell face early test of policy view a tax cut near approval,1.0
561,trump go home to trump tower after racism condemnation immediately retweets alt right leader,0.0
9113,homeland security not targeting dreamer kelly,1.0
460,trump s second favorite sheriff just very suddenly resigned,0.0
6185,u s senator probe pentagon on russian source code review,1.0
9147,global finance leader find a more temperate trump in washington,1.0
3876,a vote for trump went up canada s immigration site went down hard,0.0
159,watch trump s chief of staff john kelly just admitted that he doesn t think there wa anything wrong with slavery,0.0
5568,u s border official violated court order on travel ban watchdog,1.0
2614,pa senator issue an epic challenge to trump after he offer to destroy someone for a friend tweet,0.0
1319,trump s bizarre late night tweet might have just broken the internet image,0.0
9582,high court pick could help decide fate of trump s climate policy,1.0
4002,trump fan at wisconsin game wear obama mask with noose attached tweet,0.0
4982,louisiana governor blast trump over his photo op exploitation,0.0
5863,republican tax plan may mean slightly le grand sport stadium,1.0
3711,watch texas judge order newly sworn in citizen to accept trump or leave the country,0.0
355,california assembly pass major legislation to keep trump off the ballot in 2020,0.0
1996,someone just showed what trump wa doing at his golf club while he said he wa in meeting photo,0.0
2486,trump just accused the medium of committing treason for not saying nice thing about him tweet,0.0
2494,trump think rush limbaugh is real news and the internet mercilessly responds,0.0
596,breaking it wa manafort who told gov about trump jr russian meeting and trump is coming for him,0.0
8109,u s state department question gulf motif on qatar boycott,1.0
2665,jordanian airline tell trump to f ck himself with discount airfare to new york tweet,0.0
6818,u s waif jones act to secure fuel for hurricane responder,1.0
7032,house speaker ryan say rate must be permanent in tax reform,1.0
2450,cpac coward run for the hill a milo pedophilia controversy heat up image,0.0
7802,trump s pick to head u s bank regulator withdraws,1.0
6547,trump administration tell court law doe not ban bias against gay worker,1.0
337,trump s hhs sec latest to be caught spending hundred of thousand of tax dollar on luxury,0.0
5735,china u s create miracle with 253 4 billion in dealmaking zhong,1.0
101,busted leaked document prove trump took laundered money from russian bank,0.0
4078,watch trump get his a handed to him by alec baldwin and tom hank on snl,0.0
458,fed up with congress trump just put a big nail in obamacare s coffin,0.0
2422,report paranoid trump force cabinet member to only hire people loyal to him,0.0
4898,elizabeth warren announces that a major for profit school is banned from accepting student,0.0
6782,u s diplomatic tiff with russia should not be escalated state department,1.0
4655,sam bee dismantles the medium for letting trump be the raging liar he absolutely is video,0.0
2451,trump tweet his dumbest sweden garbage yet and get torn apart by the internet tweet,0.0
2711,the best way to get rid of president steve bannon is with article like this,0.0
6399,u s senate approves trump pick a top fed regulatory official,1.0
2442,these country just stood up for woman s right and spat in trump s face detail,0.0
7007,trump sign memo directing pentagon to implement transgender ban,1.0
