,title,value
6813,actress salma hayek perfectly burn trump for confusing 9 11 with 7 eleven tweet,0.0
2375,all six oscar nominee for best foreign film slam trump and his hate in epic letter,0.0
13167,u s congressman s condition improves but still critical after shooting,1.0
18934,hispanic claim victory in harlem race to replace rangel in u s congress,1.0
4868,mike penny hilariously claim there s no basis for racism claim against trump video,0.0
2826,the united state government ha told trump to go f ck himself,0.0
9860,gop official drop bombshell during angry debate with lou dobbs over john kelly video,0.0
16925,u s navy shipbuilder ready for trump s expansion plan,1.0
14466,more talk but no decision on republican push to overhaul healthcare,1.0
7030,white catholic schoolkids threaten to lynch black classmate video,0.0
16874,u s insurer lobby group seek delay in 2018 obamacare deadline,1.0
10091,senate to vote on final tax bill tuesday evening mcconnell,1.0
9700,trump begin dismantling of obamacare with today s executive order nancy pelosi s response is hilarious,0.0
7695,president obama strike back at trump s idiotic slogan and it s beyond perfect,0.0
8949,40 million bad s birder just declared war on oregon terrorist,0.0
15936,trump will speak with japan s abe on saturday white house,1.0
14495,trump to hold town hall meeting with about 50 business leader,1.0
9202,just in document reveal hillary clinton struck a deal to keep record private,0.0
5599,rnc chief strategist ha a full meltdown on cnn after hearing fbi won t indict hillary video,0.0
1043,police say fire at dc memorial for muslim teen wa not a hate crime,0.0
18499,house speaker ryan easily win primary medium,1.0
18748,trump s expected vp pick coal advocate who defied obama s climate agenda,1.0
3654,texas congressman hilariously troll trump say what the entire congress is thinking tweet,0.0
6791,israeli throw death to arab rally thousand attend video tweet,0.0
5315,cory booker s response to donald trump insult prof democrat are better than republican video,0.0
14763,democrat grill u s high court nominee over trump concern,1.0
17611,senator grassley asks defense department to explain epipen spending,1.0
9724,watch intolerant gay coffee shop owner scream profanity at christian pro life group kick them out of business i m gay you have to leave,0.0
18029,trump tell netanyahu he would recognize jerusalem a israel s capital,1.0
16642,saudi arabia u s play down report of curb on military support,1.0
3839,lindsey graham want trump to put ted cruz on the supreme court bench,0.0
422,facebook just confirmed russia spent at least 100k on ad to influence election,0.0
5728,arizona is out of death penalty drug option,0.0
7778,brainwashed marine cry benghazi at bill clinton get shut down video,0.0
884,trump jr wa told before meeting that putin wanted to help his daddy win,0.0
7767,white man yell f cking n s shoot at crowd in black candidate s campaign hq video,0.0
7330,everyone need to watch rosario dawson s amazing intro speech for bernie sander video,0.0
19438,virginia gop sue governor over restoring voting right to felon,1.0
7563,another white trump supporter assault a black man at a terrifying rally in the south video,0.0
846,in one chart this company schooled donald trump on how to treat woman,0.0
15687,israel interprets u s settlement statement a green light,1.0
11042,u s lawmaker will not tackle healthcare this year ryan say reuters interview,1.0
12375,illinois governor reject school funding legislation,1.0
12660,house panel approves budget measure that advance tax reform,1.0
18128,u s tax avoidance clampdown a potential headache for apple,1.0
10135,exclusive senator cruz want to cap renewable fuel credit at 10 cent document,1.0
8670,racist spew hate all over facebook after black people hold anti violence bikesupgunsdown rally video,0.0
600,breaking fbi carried out warrant on republican congressman detail,0.0
9592,breaking trump s budget pass but who are the 20 republican that voted against it,0.0
146,one hero made donald trump panic and made twitter celebrate detail,0.0
7238,watch mean teenage girl read trump tweet and suddenly they make sense,0.0
15215,u s commerce secretary say trump did not endorse border tax plan,1.0
14813,russian foreign ministry say neither confirms nor denies tillerson visit,1.0
9163,watch swamp monster james clapper make false claim that trump is an intelligence asset for putin video,0.0
4202,man almost dy on flight because crew didn t think black woman can be doctor,0.0
17759,woman in asia pacific express dismay over u s presidential campaign,1.0
5744,tn first sgt cite toxic leadership in curse filled resignation letter video,0.0
4369,republican kelly ayotte get brutally trolled for calling trump a role model for kid,0.0
5572,watch former army major general issue serious warning about donald trump s presidential campaign,0.0
10798,u s judge keep bail condition for ex trump campaign aide manafort,1.0
5479,republican draft platform plank to take public land away from the people,0.0
15015,trump chooses gottlieb to run fda pharma breathes sigh of relief,1.0
5754,colorado police officer convicted of murder in jack jacquez shooting video,0.0
13779,kremlin say report trump disclosed intelligence are nonsense,1.0
19601,top house democrat expects movement on puerto rico bill in day,1.0
13399,a russia probe grind on trump struggle to gain traction on agenda,1.0
10775,charge dropped against woman who laughed at trump nominee session,1.0
15716,mccain say russia testing u s in ukraine urge trump to hit back,1.0
14114,trump say mexico eventually will pay for border wall,1.0
714,white man murder cop and racist medium stay silent,0.0
13059,trump denies obstructing fbi probe say ha no tape of talk with comey,1.0
19507,white house defends deportation after democratic complaint,1.0
10958,colony northstar end consulting agreement with former trump aide gate,1.0
4236,female gop leader rage quits over party s support for trump s serial sexual assault,0.0
13783,new u s trade envoy say to meet lawmaker on nafta attend apec meet,1.0
16877,u s seek to reassure beijing after trump call with taiwan leader,1.0
3115,national security expert warns of the dire danger of trump s plan for intel community video,0.0
15985,trump move ahead with wall put stamp on u s immigration security policy,1.0
13346,white house intel chief want to make digital spying law permanent,1.0
19801,cruz campaign vetting fiorina a a possible vp pick abc news,1.0
18438,new trump campaign manager to push candidate to focus on policy,1.0
4322,david letterman call for damaged donald trump to get a psychological exam,0.0
8884,the white house ha issued an official response to making a murderer petition for release,0.0
17997,factbox trump s policy on immigration economy other issue,1.0
10261,trump open to biofuel policy reform senator say after meeting,1.0
9758,jimmy kimmel republican should be praying for god to forgive them for la vega massacre,0.0
11631,senator asks fbi if it warned trump campaign about russian meddling,1.0
13940,conservative republican unlikely to reject upton s healthcare change aide,1.0
8260,jeb bush wa just asked to sum up donald trump in one word video,0.0
11842,trump say talked with congressional leader about ending debt ceiling,1.0
19786,jury deadlock over tax evasion charge against washington state auditor,1.0
2235,obama s press secretary just smacked down a huge sean spicer lie and it s glorious tweet,0.0
10152,u s tax bill to preserve key renewable energy credit source say,1.0
2087,trump s scotus nominee ha disturbing history of open misogyny,0.0
